timestamp_utc,timestamp_iso,out_dir,json_path,manifest_path,selection_mode,weight_mode,det_model,omega_m0,omega_k0,z_max,H0_min,H0_max,H0_n,H0_step,n_events,n_events_skipped,gate2_pass,H0_map,H0_map_at_edge,p16,p50,p84,mean,sd,pop_z_mode,pop_z_k,pop_mass_mode,pop_m1_alpha,pop_m_min,pop_m_max,pop_q_beta,pop_m_taper_delta,pop_m_peak,pop_m_peak_sigma,pop_m_peak_frac,selection_include_h0_volume_scaling,pop_z_include_h0_volume_scaling,include_pdet_in_event_term,importance_smoothing,importance_truncate_tau,event_qc_mode,event_min_finite_frac,params_json
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_none__powerlaw_peak_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,60.0,False,56.784545631547914,79.84652654675584,106.79603971040696,82.08458129132569,22.792234997045078,none,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 415992, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_none__powerlaw_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,57.0,False,51.31304237693305,66.89771923008296,113.46048849089118,78.15441600598135,29.06497084756046,none,0.0,powerlaw_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 378796, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_powerlaw_k+2__powerlaw_peak_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,170.0,False,147.19917428610182,163.23991120734067,178.40208030425237,163.58382374696325,15.634941176015882,comoving_powerlaw,2.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 2.0, ""pop_z_mode"": ""comoving_powerlaw""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 415992, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 2.0, ""pop_z_mode"": ""comoving_powerlaw"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_powerlaw_k+2__powerlaw_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,174.0,False,165.00142191565786,177.7591406287349,190.66339639926088,177.71627174076272,12.697035402818727,comoving_powerlaw,2.0,powerlaw_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 2.0, ""pop_z_mode"": ""comoving_powerlaw""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 378796, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 2.0, ""pop_z_mode"": ""comoving_powerlaw"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_powerlaw_k+4__powerlaw_peak_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,170.0,False,157.28250663927975,172.19233500475144,189.74838712652218,173.00315950514698,14.835640064196923,comoving_powerlaw,4.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 4.0, ""pop_z_mode"": ""comoving_powerlaw""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 415992, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 4.0, ""pop_z_mode"": ""comoving_powerlaw"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_powerlaw_k+4__powerlaw_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,193.0,False,171.139095006883,183.424782249455,193.51568252192055,182.79627630629165,11.029617932310241,comoving_powerlaw,4.0,powerlaw_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 4.0, ""pop_z_mode"": ""comoving_powerlaw""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 378796, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 4.0, ""pop_z_mode"": ""comoving_powerlaw"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_powerlaw_k-2__powerlaw_peak_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,139.0,False,125.21185313220683,139.76605504425285,154.92358710418702,140.74320715869854,15.201408863753167,comoving_powerlaw,-2.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": -2.0, ""pop_z_mode"": ""comoving_powerlaw""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 415992, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": -2.0, ""pop_z_mode"": ""comoving_powerlaw"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.62/json/gr_h0_selection_on_z_powerlaw_k-2__powerlaw_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.62,40.0,200.0,161,1.0,33,0,True,169.0,False,140.40131336824106,158.5554062316167,175.11713943947183,158.48925921182703,17.00240037690618,comoving_powerlaw,-2.0,powerlaw_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": -2.0, ""pop_z_mode"": ""comoving_powerlaw""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 378796, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": -2.0, ""pop_z_mode"": ""comoving_powerlaw"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.62}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.80,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.80/json/gr_h0_selection_on_z_comoving_uniform__powerlaw_peak_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.8,40.0,200.0,161,1.0,33,0,True,195.0,False,166.00161715815742,182.47009166741188,194.2355476932156,180.7795827561229,13.489426347724217,comoving_uniform,0.0,powerlaw_peak_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 455544, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_peak_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.8}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.8}"
20260203_082434UTC,2026-02-03T08:24:34+00:00,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.80,outputs/gate2_popmarg_realdata_20260203_082434UTC/zmax0.80/json/gr_h0_selection_on_z_comoving_uniform__powerlaw_q_smooth.json,,on,inv_sampling_pdf,snr_mchirp_binned,0.31,0.0,0.8,40.0,200.0,161,1.0,33,0,False,200.0,True,180.5857103917586,191.39005696341343,197.69870489880321,189.7470740475109,8.906707410128128,comoving_uniform,0.0,powerlaw_q_smooth,2.3,5.0,80.0,0.0,3.0,35.0,5.0,0.1,False,False,False,none,,skip,0.0,"{""H0_max"": 200.0, ""H0_min"": 40.0, ""H0_n"": 161, ""det_model"": ""snr_mchirp_binned"", ""event_min_finite_frac"": 0.0, ""event_qc_mode"": ""skip"", ""importance_smoothing"": ""none"", ""importance_truncate_tau"": null, ""include_pdet_in_event_term"": false, ""inj_mass_pdf_coords"": ""m1m2"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 33, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""pop_z_include_h0_volume_scaling"": false, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_mchirp_binned"", ""inj_mass_pdf_coords"": ""m1m2"", ""mchirp_binned_nbins"": 20, ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 410876, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 80.0, ""pop_m_min"": 5.0, ""pop_m_peak"": 35.0, ""pop_m_peak_frac"": 0.1, ""pop_m_peak_sigma"": 5.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.8}, ""selection_ifar_threshold_yr"": 1.0, ""selection_include_h0_volume_scaling"": false, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 0.8}"
